input_text,target_text
"desire to sadness: Heartfelt: David's sister Nicole posted his final blog, as requested by her dying brother .","Heartfelt: David's sister Nicole posted his final blog, as requested by her dying brother ."
"admiration to approval: complaint, David's signature humour and optimism shone through his posts .","David's posts remained true to his signature humour and optimism, despite the complaint."
approval to annoyance: Hospital suck - but life doesn't: David appreciates the moments he has .,Hospital suck - but life doesn't: David appreciates the moments he has .
optimism to desire: i just hope it the best me i can be because i might have to leave soon and there is no second chance.,I aim to be the optimal me as I might have to depart soon and there won't be another chance.
"amusement to joy: This is not the first time Hernandez has been spotted laughing and smiling in court, as the former New England Patriot did the same when a date for his trial was set back in June.","Hernandez has previously been observed laughing and smiling in court, including when his trial was rescheduled in June."
"amusement to admiration: Carson, a bloody good laugh, ha ha.’ In the 1970s, he starred alongside Charlie Williams, Bernard Manning, Mike Reid and Jim Bowen in ITV show The Comedians.","The Comedians, a popular ITV show in the 1970s, featured Carson, who was known for his great sense of humor, along with other famous comedians such as Charlie Williams, Bernard Manning, Mike Reid, and Jim Bowen."
"amusement to admiration: comedy that we have today, where younger and smarter comedians play big .",Today's comedy landscape showcases youthful and astute comedians dominating the industry.
"amusement to admiration: It's a cracker... the late, great comedian Frank Carson .",Frank Carson was a true standout in the world of comedy.
amusement to joy: They have been created to make you think and laugh.,They have been created to make you think and laugh.
amusement to annoyance: Funny: Some of the photographs show ridiculous situations while others are a play on words.,"There are ridiculous situations captured in some of the photos, while others are wordplay."
"excitement to surprise: Surreal: This man runs on a jogging machine in the middle of an empty, wide open park .","Surreal: This man runs on a jogging machine in the middle of an empty, wide open park ."
"love to approval: The photographer explains that he loves pouring himself into his projects, and adds that the 'act of creating is intoxicating'.",The photographer shares his enthusiasm for dedicating himself to his projects and characterizes the act of creating as exhilarating.
joy to love: Creative: The photographer said that he loves pouring himself into his projects .,Creative: The photographer said that he loves pouring himself into his projects .
fear to nervousness: The top worst 33 percent of anxiety sufferers were found to have a whopping one-third higher chance of having a stroke than those with the least amount of anxiety.,Individuals with the highest levels of anxiety had a one-third greater likelihood of experiencing a stroke than those with the lowest levels of anxiety.
"excitement to disappointment: Despite being excited by the new arrivals, Scholes admits he was disappointed to see academy graduate Danny Welbeck leave in a £16m move to Arsenal - even if he is unlikely to score 20 goals in a season.","Despite being excited by the new arrivals, Scholes admits he was disappointed to see academy graduate Danny Welbeck leave in a £16m move to Arsenal - even if he is unlikely to score 20 goals in a season."
