input_text,target_text
joy to desire: The overall was my big goal this season and I couldn't be happier that I was able to defend it.,The overall was my big goal this season and I couldn't be happier that I was able to defend it.
approval to disapproval: I'm pretty sure I'll take some actions that some in Congress will not like.,I anticipate taking actions that will be met with disapproval from some members of Congress.
approval to disapproval: The announced has been met with a mixed response among current and former players.,The announced has been met with a mixed response among current and former players.
"admiration to approval: He has played in at least 195 films since 1967, according to the Internet Movie Database, and starred in every genre from happy-go-lucky comedies to tragedies.","He has played in at least 195 films since 1967, according to the Internet Movie Database, and starred in every genre from happy-go-lucky comedies to tragedies."
joy to love: I loved it.’ This was Worcester City’s greatest moment since dumping Liverpool out way back in 1959.,I loved it.’ This was Worcester City’s greatest moment since dumping Liverpool out way back in 1959.
disappointment to embarrassment: Worcester goalkeeper Nathan Vaughan (centre) celebrates after saving a penalty from Reda Johnson (left) Coventry manager Steven Pressley described his team’s performance as ‘embarrassing’ and put it alongside their 1989 humbling at Sutton United as ‘one of the worst results’ in the club’s history.,Worcester goalkeeper Nathan Vaughan (centre) celebrates after saving a penalty from Reda Johnson (left) Coventry manager Steven Pressley described his team’s performance as ‘embarrassing’ and put it alongside their 1989 humbling at Sutton United as ‘one of the worst results’ in the club’s history.
"excitement to joy: with festive preparations: shopping, picking the tree, writing cards .","Busy with preparations for the festivities, which include shopping, choosing a tree, and writing cards."
"sadness to disappointment: The disaster, which struck on Friday morning, buried Aab Barik, in north east Afghanistan, under tonnes of rock and mud.","On Friday morning, a disaster occurred and buried Aab Barik, situated in north east Afghanistan, under tonnes of rock and mud."
fear to sadness: current death toll was at least 300 and warned it could rise by hundreds .,At least 300 people had died so far and there was a chance that the figure could go up by hundreds.
relief to surprise: She was left bruised and shocked but was not seriously injured .,She was left bruised and shocked but was not seriously injured .
